n_mfcc;delta_mode;norm_mode;n_components;covariance_type;n_mels;accuracy
6;1;3;14;diag;18;0,672727273
6;1;3;14;diag;20;0,65
6;1;3;16;full;2;0,1
6;1;3;16;full;4;0,495454545
6;1;3;16;full;6;0,668181818
6;1;3;16;full;8;0,604545455
6;1;3;16;full;10;0,640909091
6;1;3;16;full;12;0,627272727
6;1;3;16;full;14;0,627272727
6;1;3;16;full;16;0,609090909
6;1;3;16;full;18;0,595454545
6;1;3;16;full;20;0,581818182
6;1;3;16;diag;2;0,1
6;1;3;16;diag;4;
6;1;3;16;diag;6;0,668181818
6;1;3;16;diag;8;0,663636364
6;1;3;16;diag;10;0,709090909
6;1;3;16;diag;12;0,713636364
6;1;3;16;diag;14;0,677272727
6;1;3;16;diag;16;0,7
6;1;3;16;diag;18;0,677272727
6;1;3;16;diag;20;0,631818182
6;1;3;18;full;2;0,1
6;1;3;18;full;4;0,486363636
6;1;3;18;full;6;0,645454545
6;1;3;18;full;8;0,654545455
6;1;3;18;full;10;0,622727273
6;1;3;18;full;12;0,604545455
6;1;3;18;full;14;0,622727273
6;1;3;18;full;16;0,604545455
6;1;3;18;full;18;0,609090909
6;1;3;18;full;20;0,586363636
6;1;3;18;diag;2;0,1
6;1;3;18;diag;4;
6;1;3;18;diag;6;0,681818182
6;1;3;18;diag;8;0,672727273
6;1;3;18;diag;10;0,695454545
6;1;3;18;diag;12;0,704545455
6;1;3;18;diag;14;0,663636364
6;1;3;18;diag;16;0,645454545
6;1;3;18;diag;18;0,631818182
6;1;3;18;diag;20;0,627272727
6;1;3;20;full;2;0,1
6;1;3;20;full;4;0,490909091
6;1;3;20;full;6;0,636363636
6;1;3;20;full;8;0,618181818
6;1;3;20;full;10;0,618181818
6;1;3;20;full;12;0,604545455
6;1;3;20;full;14;0,627272727
6;1;3;20;full;16;0,595454545
6;1;3;20;full;18;0,613636364
6;1;3;20;full;20;0,586363636
6;1;3;20;diag;2;0,1
6;1;3;20;diag;4;
6;1;3;20;diag;6;0,65
6;1;3;20;diag;8;0,690909091
6;1;3;20;diag;10;0,704545455
6;1;3;20;diag;12;0,695454545
6;1;3;20;diag;14;0,663636364
6;1;3;20;diag;16;0,618181818
6;1;3;20;diag;18;0,654545455
6;1;3;20;diag;20;0,654545455
6;2;1;2;full;2;
6;2;1;2;full;4;
6;2;1;2;full;6;
6;2;1;2;full;8;
6;2;1;2;full;10;
6;2;1;2;full;12;
6;2;1;2;full;14;
6;2;1;2;full;16;
6;2;1;2;full;18;
6;2;1;2;full;20;
6;2;1;2;diag;2;
6;2;1;2;diag;4;
6;2;1;2;diag;6;
6;2;1;2;diag;8;
6;2;1;2;diag;10;
6;2;1;2;diag;12;
6;2;1;2;diag;14;
6;2;1;2;diag;16;
6;2;1;2;diag;18;
6;2;1;2;diag;20;
6;2;1;4;full;2;
6;2;1;4;full;4;
6;2;1;4;full;6;
6;2;1;4;full;8;
6;2;1;4;full;10;
6;2;1;4;full;12;
6;2;1;4;full;14;
6;2;1;4;full;16;
6;2;1;4;full;18;
6;2;1;4;full;20;
6;2;1;4;diag;2;
6;2;1;4;diag;4;
6;2;1;4;diag;6;
6;2;1;4;diag;8;
6;2;1;4;diag;10;
6;2;1;4;diag;12;
6;2;1;4;diag;14;
6;2;1;4;diag;16;
6;2;1;4;diag;18;
6;2;1;4;diag;20;
6;2;1;8;full;2;
6;2;1;8;full;4;
6;2;1;8;full;6;
6;2;1;8;full;8;
6;2;1;8;full;10;
6;2;1;8;full;12;
6;2;1;8;full;14;
6;2;1;8;full;16;
6;2;1;8;full;18;
6;2;1;8;full;20;
6;2;1;8;diag;2;
6;2;1;8;diag;4;
6;2;1;8;diag;6;
6;2;1;8;diag;8;
6;2;1;8;diag;10;
6;2;1;8;diag;12;
6;2;1;8;diag;14;
6;2;1;8;diag;16;
6;2;1;8;diag;18;
6;2;1;8;diag;20;
6;2;1;10;full;2;
6;2;1;10;full;4;
6;2;1;10;full;6;
6;2;1;10;full;8;
6;2;1;10;full;10;
6;2;1;10;full;12;
6;2;1;10;full;14;
6;2;1;10;full;16;
6;2;1;10;full;18;
6;2;1;10;full;20;
6;2;1;10;diag;2;
6;2;1;10;diag;4;
6;2;1;10;diag;6;
6;2;1;10;diag;8;
6;2;1;10;diag;10;
6;2;1;10;diag;12;
6;2;1;10;diag;14;
6;2;1;10;diag;16;
6;2;1;10;diag;18;
6;2;1;10;diag;20;
6;2;1;12;full;2;
6;2;1;12;full;4;
6;2;1;12;full;6;
6;2;1;12;full;8;
6;2;1;12;full;10;
6;2;1;12;full;12;
6;2;1;12;full;14;
6;2;1;12;full;16;
6;2;1;12;full;18;
6;2;1;12;full;20;
6;2;1;12;diag;2;
6;2;1;12;diag;4;
6;2;1;12;diag;6;
6;2;1;12;diag;8;
6;2;1;12;diag;10;
6;2;1;12;diag;12;
6;2;1;12;diag;14;
6;2;1;12;diag;16;
6;2;1;12;diag;18;
6;2;1;12;diag;20;
6;2;1;14;full;2;
6;2;1;14;full;4;
6;2;1;14;full;6;
6;2;1;14;full;8;
6;2;1;14;full;10;
6;2;1;14;full;12;
6;2;1;14;full;14;
6;2;1;14;full;16;
6;2;1;14;full;18;
6;2;1;14;full;20;
6;2;1;14;diag;2;
6;2;1;14;diag;4;
6;2;1;14;diag;6;
6;2;1;14;diag;8;
6;2;1;14;diag;10;
6;2;1;14;diag;12;
6;2;1;14;diag;14;
6;2;1;14;diag;16;
6;2;1;14;diag;18;
6;2;1;14;diag;20;
6;2;1;16;full;2;
6;2;1;16;full;4;
6;2;1;16;full;6;
6;2;1;16;full;8;
6;2;1;16;full;10;
6;2;1;16;full;12;
6;2;1;16;full;14;
6;2;1;16;full;16;
6;2;1;16;full;18;
6;2;1;16;full;20;
6;2;1;16;diag;2;
6;2;1;16;diag;4;
6;2;1;16;diag;6;
6;2;1;16;diag;8;
6;2;1;16;diag;10;
6;2;1;16;diag;12;
6;2;1;16;diag;14;
6;2;1;16;diag;16;
6;2;1;16;diag;18;
6;2;1;16;diag;20;
6;2;1;18;full;2;
6;2;1;18;full;4;
6;2;1;18;full;6;
6;2;1;18;full;8;
6;2;1;18;full;10;
6;2;1;18;full;12;
6;2;1;18;full;14;
6;2;1;18;full;16;
6;2;1;18;full;18;
6;2;1;18;full;20;
6;2;1;18;diag;2;
6;2;1;18;diag;4;
6;2;1;18;diag;6;
6;2;1;18;diag;8;
6;2;1;18;diag;10;
6;2;1;18;diag;12;
6;2;1;18;diag;14;
6;2;1;18;diag;16;
6;2;1;18;diag;18;
6;2;1;18;diag;20;
6;2;1;20;full;2;
6;2;1;20;full;4;
6;2;1;20;full;6;
6;2;1;20;full;8;
6;2;1;20;full;10;
6;2;1;20;full;12;
6;2;1;20;full;14;
6;2;1;20;full;16;
6;2;1;20;full;18;
6;2;1;20;full;20;
6;2;1;20;diag;2;
6;2;1;20;diag;4;
6;2;1;20;diag;6;
6;2;1;20;diag;8;
6;2;1;20;diag;10;
6;2;1;20;diag;12;
6;2;1;20;diag;14;
6;2;1;20;diag;16;
6;2;1;20;diag;18;
6;2;1;20;diag;20;
6;2;2;2;full;2;
6;2;2;2;full;4;
6;2;2;2;full;6;
6;2;2;2;full;8;
6;2;2;2;full;10;
6;2;2;2;full;12;
6;2;2;2;full;14;
6;2;2;2;full;16;
6;2;2;2;full;18;
6;2;2;2;full;20;
6;2;2;2;diag;2;
6;2;2;2;diag;4;
6;2;2;2;diag;6;
6;2;2;2;diag;8;
6;2;2;2;diag;10;
6;2;2;2;diag;12;
6;2;2;2;diag;14;
6;2;2;2;diag;16;
6;2;2;2;diag;18;
6;2;2;2;diag;20;
6;2;2;4;full;2;
6;2;2;4;full;4;
6;2;2;4;full;6;
6;2;2;4;full;8;
6;2;2;4;full;10;
6;2;2;4;full;12;
6;2;2;4;full;14;
6;2;2;4;full;16;
6;2;2;4;full;18;
6;2;2;4;full;20;
6;2;2;4;diag;2;
6;2;2;4;diag;4;
6;2;2;4;diag;6;
6;2;2;4;diag;8;
6;2;2;4;diag;10;
6;2;2;4;diag;12;
6;2;2;4;diag;14;
6;2;2;4;diag;16;
6;2;2;4;diag;18;
6;2;2;4;diag;20;
6;2;2;8;full;2;
6;2;2;8;full;4;
6;2;2;8;full;6;
6;2;2;8;full;8;
6;2;2;8;full;10;
6;2;2;8;full;12;
6;2;2;8;full;14;
6;2;2;8;full;16;
6;2;2;8;full;18;
6;2;2;8;full;20;
6;2;2;8;diag;2;
6;2;2;8;diag;4;
6;2;2;8;diag;6;
6;2;2;8;diag;8;
6;2;2;8;diag;10;
6;2;2;8;diag;12;
6;2;2;8;diag;14;
6;2;2;8;diag;16;
6;2;2;8;diag;18;
6;2;2;8;diag;20;
6;2;2;10;full;2;
6;2;2;10;full;4;
6;2;2;10;full;6;
6;2;2;10;full;8;
6;2;2;10;full;10;
6;2;2;10;full;12;
6;2;2;10;full;14;
6;2;2;10;full;16;
6;2;2;10;full;18;
6;2;2;10;full;20;
6;2;2;10;diag;2;
6;2;2;10;diag;4;
6;2;2;10;diag;6;
6;2;2;10;diag;8;
6;2;2;10;diag;10;
6;2;2;10;diag;12;
6;2;2;10;diag;14;
6;2;2;10;diag;16;
6;2;2;10;diag;18;
6;2;2;10;diag;20;
6;2;2;12;full;2;
6;2;2;12;full;4;
6;2;2;12;full;6;
6;2;2;12;full;8;
6;2;2;12;full;10;
6;2;2;12;full;12;
6;2;2;12;full;14;
6;2;2;12;full;16;
6;2;2;12;full;18;
6;2;2;12;full;20;
6;2;2;12;diag;2;
6;2;2;12;diag;4;
6;2;2;12;diag;6;
6;2;2;12;diag;8;
6;2;2;12;diag;10;
6;2;2;12;diag;12;
6;2;2;12;diag;14;
6;2;2;12;diag;16;
6;2;2;12;diag;18;
6;2;2;12;diag;20;
6;2;2;14;full;2;
6;2;2;14;full;4;
6;2;2;14;full;6;
6;2;2;14;full;8;
6;2;2;14;full;10;
6;2;2;14;full;12;
6;2;2;14;full;14;
6;2;2;14;full;16;
6;2;2;14;full;18;
6;2;2;14;full;20;
6;2;2;14;diag;2;
6;2;2;14;diag;4;
6;2;2;14;diag;6;
6;2;2;14;diag;8;
6;2;2;14;diag;10;
6;2;2;14;diag;12;
6;2;2;14;diag;14;
6;2;2;14;diag;16;
6;2;2;14;diag;18;
6;2;2;14;diag;20;
6;2;2;16;full;2;
6;2;2;16;full;4;
6;2;2;16;full;6;
6;2;2;16;full;8;
6;2;2;16;full;10;
6;2;2;16;full;12;
6;2;2;16;full;14;
6;2;2;16;full;16;
6;2;2;16;full;18;
6;2;2;16;full;20;
6;2;2;16;diag;2;
6;2;2;16;diag;4;
6;2;2;16;diag;6;
6;2;2;16;diag;8;
6;2;2;16;diag;10;
6;2;2;16;diag;12;
6;2;2;16;diag;14;
6;2;2;16;diag;16;
6;2;2;16;diag;18;
6;2;2;16;diag;20;
6;2;2;18;full;2;
6;2;2;18;full;4;
6;2;2;18;full;6;
6;2;2;18;full;8;
6;2;2;18;full;10;
6;2;2;18;full;12;
6;2;2;18;full;14;
6;2;2;18;full;16;
6;2;2;18;full;18;
6;2;2;18;full;20;
6;2;2;18;diag;2;
6;2;2;18;diag;4;
6;2;2;18;diag;6;
6;2;2;18;diag;8;
6;2;2;18;diag;10;
6;2;2;18;diag;12;
6;2;2;18;diag;14;
6;2;2;18;diag;16;
6;2;2;18;diag;18;
6;2;2;18;diag;20;
6;2;2;20;full;2;
6;2;2;20;full;4;
6;2;2;20;full;6;
6;2;2;20;full;8;
6;2;2;20;full;10;
6;2;2;20;full;12;
6;2;2;20;full;14;
6;2;2;20;full;16;
6;2;2;20;full;18;
6;2;2;20;full;20;
6;2;2;20;diag;2;
6;2;2;20;diag;4;
6;2;2;20;diag;6;
6;2;2;20;diag;8;
6;2;2;20;diag;10;
6;2;2;20;diag;12;
6;2;2;20;diag;14;
6;2;2;20;diag;16;
6;2;2;20;diag;18;
6;2;2;20;diag;20;
6;2;3;2;full;2;
6;2;3;2;full;4;
6;2;3;2;full;6;
6;2;3;2;full;8;
6;2;3;2;full;10;
6;2;3;2;full;12;
6;2;3;2;full;14;
6;2;3;2;full;16;
6;2;3;2;full;18;
6;2;3;2;full;20;
6;2;3;2;diag;2;
6;2;3;2;diag;4;
6;2;3;2;diag;6;
6;2;3;2;diag;8;
6;2;3;2;diag;10;
6;2;3;2;diag;12;
6;2;3;2;diag;14;
6;2;3;2;diag;16;
6;2;3;2;diag;18;
6;2;3;2;diag;20;
6;2;3;4;full;2;
6;2;3;4;full;4;
6;2;3;4;full;6;
6;2;3;4;full;8;
6;2;3;4;full;10;
6;2;3;4;full;12;
6;2;3;4;full;14;
6;2;3;4;full;16;
6;2;3;4;full;18;
6;2;3;4;full;20;
6;2;3;4;diag;2;
6;2;3;4;diag;4;
6;2;3;4;diag;6;
6;2;3;4;diag;8;
6;2;3;4;diag;10;
6;2;3;4;diag;12;
6;2;3;4;diag;14;
6;2;3;4;diag;16;
6;2;3;4;diag;18;
6;2;3;4;diag;20;
6;2;3;8;full;2;
6;2;3;8;full;4;
6;2;3;8;full;6;
6;2;3;8;full;8;
6;2;3;8;full;10;
6;2;3;8;full;12;
6;2;3;8;full;14;
6;2;3;8;full;16;
6;2;3;8;full;18;
6;2;3;8;full;20;
6;2;3;8;diag;2;
6;2;3;8;diag;4;
6;2;3;8;diag;6;
6;2;3;8;diag;8;
6;2;3;8;diag;10;
6;2;3;8;diag;12;
6;2;3;8;diag;14;
6;2;3;8;diag;16;
6;2;3;8;diag;18;
6;2;3;8;diag;20;
6;2;3;10;full;2;
6;2;3;10;full;4;
6;2;3;10;full;6;
6;2;3;10;full;8;
6;2;3;10;full;10;
6;2;3;10;full;12;
6;2;3;10;full;14;
6;2;3;10;full;16;
6;2;3;10;full;18;
6;2;3;10;full;20;
6;2;3;10;diag;2;
6;2;3;10;diag;4;
6;2;3;10;diag;6;
6;2;3;10;diag;8;
6;2;3;10;diag;10;
6;2;3;10;diag;12;
6;2;3;10;diag;14;
6;2;3;10;diag;16;
6;2;3;10;diag;18;
6;2;3;10;diag;20;
6;2;3;12;full;2;
6;2;3;12;full;4;
6;2;3;12;full;6;
6;2;3;12;full;8;
6;2;3;12;full;10;
6;2;3;12;full;12;
6;2;3;12;full;14;
6;2;3;12;full;16;
6;2;3;12;full;18;
6;2;3;12;full;20;
6;2;3;12;diag;2;
6;2;3;12;diag;4;
6;2;3;12;diag;6;
6;2;3;12;diag;8;
6;2;3;12;diag;10;
6;2;3;12;diag;12;
6;2;3;12;diag;14;
6;2;3;12;diag;16;
6;2;3;12;diag;18;
6;2;3;12;diag;20;
6;2;3;14;full;2;
6;2;3;14;full;4;
6;2;3;14;full;6;
6;2;3;14;full;8;
6;2;3;14;full;10;
6;2;3;14;full;12;
6;2;3;14;full;14;
6;2;3;14;full;16;
6;2;3;14;full;18;
6;2;3;14;full;20;
6;2;3;14;diag;2;
6;2;3;14;diag;4;
6;2;3;14;diag;6;
6;2;3;14;diag;8;
6;2;3;14;diag;10;
6;2;3;14;diag;12;
6;2;3;14;diag;14;
6;2;3;14;diag;16;
6;2;3;14;diag;18;
6;2;3;14;diag;20;
6;2;3;16;full;2;
6;2;3;16;full;4;
6;2;3;16;full;6;
6;2;3;16;full;8;
6;2;3;16;full;10;
6;2;3;16;full;12;
6;2;3;16;full;14;
6;2;3;16;full;16;
6;2;3;16;full;18;
6;2;3;16;full;20;
6;2;3;16;diag;2;
6;2;3;16;diag;4;
6;2;3;16;diag;6;
6;2;3;16;diag;8;
6;2;3;16;diag;10;
6;2;3;16;diag;12;
6;2;3;16;diag;14;
6;2;3;16;diag;16;
6;2;3;16;diag;18;
6;2;3;16;diag;20;
6;2;3;18;full;2;
6;2;3;18;full;4;
6;2;3;18;full;6;
6;2;3;18;full;8;
6;2;3;18;full;10;
6;2;3;18;full;12;
6;2;3;18;full;14;
6;2;3;18;full;16;
6;2;3;18;full;18;
6;2;3;18;full;20;
6;2;3;18;diag;2;
6;2;3;18;diag;4;
6;2;3;18;diag;6;
6;2;3;18;diag;8;
6;2;3;18;diag;10;
6;2;3;18;diag;12;
6;2;3;18;diag;14;
6;2;3;18;diag;16;
6;2;3;18;diag;18;
6;2;3;18;diag;20;
6;2;3;20;full;2;
6;2;3;20;full;4;
6;2;3;20;full;6;
6;2;3;20;full;8;
6;2;3;20;full;10;
6;2;3;20;full;12;
6;2;3;20;full;14;
6;2;3;20;full;16;
6;2;3;20;full;18;
6;2;3;20;full;20;
6;2;3;20;diag;2;
6;2;3;20;diag;4;
6;2;3;20;diag;6;
6;2;3;20;diag;8;
6;2;3;20;diag;10;
6;2;3;20;diag;12;
6;2;3;20;diag;14;
6;2;3;20;diag;16;
6;2;3;20;diag;18;
6;2;3;20;diag;20;
6;3;1;2;full;2;
6;3;1;2;full;4;
6;3;1;2;full;6;
6;3;1;2;full;8;
6;3;1;2;full;10;
6;3;1;2;full;12;
6;3;1;2;full;14;
6;3;1;2;full;16;
6;3;1;2;full;18;
6;3;1;2;full;20;
6;3;1;2;diag;2;
6;3;1;2;diag;4;
6;3;1;2;diag;6;
6;3;1;2;diag;8;
6;3;1;2;diag;10;
6;3;1;2;diag;12;
6;3;1;2;diag;14;
6;3;1;2;diag;16;
6;3;1;2;diag;18;
6;3;1;2;diag;20;
6;3;1;4;full;2;
6;3;1;4;full;4;
6;3;1;4;full;6;
6;3;1;4;full;8;
6;3;1;4;full;10;
6;3;1;4;full;12;
6;3;1;4;full;14;
6;3;1;4;full;16;
6;3;1;4;full;18;
6;3;1;4;full;20;
6;3;1;4;diag;2;
6;3;1;4;diag;4;
6;3;1;4;diag;6;
6;3;1;4;diag;8;
6;3;1;4;diag;10;
6;3;1;4;diag;12;
6;3;1;4;diag;14;
6;3;1;4;diag;16;
6;3;1;4;diag;18;
6;3;1;4;diag;20;
6;3;1;8;full;2;
6;3;1;8;full;4;
6;3;1;8;full;6;
6;3;1;8;full;8;
6;3;1;8;full;10;
6;3;1;8;full;12;
6;3;1;8;full;14;
6;3;1;8;full;16;
6;3;1;8;full;18;
6;3;1;8;full;20;
6;3;1;8;diag;2;
6;3;1;8;diag;4;
6;3;1;8;diag;6;
6;3;1;8;diag;8;
6;3;1;8;diag;10;
6;3;1;8;diag;12;
6;3;1;8;diag;14;
6;3;1;8;diag;16;
6;3;1;8;diag;18;
6;3;1;8;diag;20;
6;3;1;10;full;2;
6;3;1;10;full;4;
6;3;1;10;full;6;
6;3;1;10;full;8;
6;3;1;10;full;10;
6;3;1;10;full;12;
6;3;1;10;full;14;
6;3;1;10;full;16;
6;3;1;10;full;18;
6;3;1;10;full;20;
6;3;1;10;diag;2;
6;3;1;10;diag;4;
6;3;1;10;diag;6;
6;3;1;10;diag;8;
6;3;1;10;diag;10;
6;3;1;10;diag;12;
6;3;1;10;diag;14;
6;3;1;10;diag;16;
6;3;1;10;diag;18;
6;3;1;10;diag;20;
6;3;1;12;full;2;
6;3;1;12;full;4;
6;3;1;12;full;6;
6;3;1;12;full;8;
6;3;1;12;full;10;
6;3;1;12;full;12;
6;3;1;12;full;14;
6;3;1;12;full;16;
6;3;1;12;full;18;
6;3;1;12;full;20;
6;3;1;12;diag;2;
6;3;1;12;diag;4;
6;3;1;12;diag;6;
6;3;1;12;diag;8;
6;3;1;12;diag;10;
6;3;1;12;diag;12;
6;3;1;12;diag;14;
6;3;1;12;diag;16;
6;3;1;12;diag;18;
6;3;1;12;diag;20;
6;3;1;14;full;2;
6;3;1;14;full;4;
6;3;1;14;full;6;
6;3;1;14;full;8;
6;3;1;14;full;10;
6;3;1;14;full;12;
6;3;1;14;full;14;
6;3;1;14;full;16;
6;3;1;14;full;18;
6;3;1;14;full;20;
6;3;1;14;diag;2;
6;3;1;14;diag;4;
6;3;1;14;diag;6;
6;3;1;14;diag;8;
6;3;1;14;diag;10;
6;3;1;14;diag;12;
6;3;1;14;diag;14;
6;3;1;14;diag;16;
6;3;1;14;diag;18;
6;3;1;14;diag;20;
6;3;1;16;full;2;
6;3;1;16;full;4;
6;3;1;16;full;6;
6;3;1;16;full;8;
6;3;1;16;full;10;
6;3;1;16;full;12;
6;3;1;16;full;14;
6;3;1;16;full;16;
6;3;1;16;full;18;
6;3;1;16;full;20;
6;3;1;16;diag;2;
6;3;1;16;diag;4;
6;3;1;16;diag;6;
6;3;1;16;diag;8;
6;3;1;16;diag;10;
6;3;1;16;diag;12;
6;3;1;16;diag;14;
6;3;1;16;diag;16;
6;3;1;16;diag;18;
6;3;1;16;diag;20;
6;3;1;18;full;2;
6;3;1;18;full;4;
6;3;1;18;full;6;
6;3;1;18;full;8;
6;3;1;18;full;10;
6;3;1;18;full;12;
6;3;1;18;full;14;
6;3;1;18;full;16;
6;3;1;18;full;18;
6;3;1;18;full;20;
6;3;1;18;diag;2;
6;3;1;18;diag;4;
6;3;1;18;diag;6;
6;3;1;18;diag;8;
6;3;1;18;diag;10;
6;3;1;18;diag;12;
6;3;1;18;diag;14;
6;3;1;18;diag;16;
6;3;1;18;diag;18;
6;3;1;18;diag;20;
6;3;1;20;full;2;
6;3;1;20;full;4;
6;3;1;20;full;6;
6;3;1;20;full;8;
6;3;1;20;full;10;
6;3;1;20;full;12;
6;3;1;20;full;14;
6;3;1;20;full;16;
6;3;1;20;full;18;
6;3;1;20;full;20;
6;3;1;20;diag;2;
6;3;1;20;diag;4;
6;3;1;20;diag;6;
6;3;1;20;diag;8;
6;3;1;20;diag;10;
6;3;1;20;diag;12;
6;3;1;20;diag;14;
6;3;1;20;diag;16;
6;3;1;20;diag;18;
6;3;1;20;diag;20;
6;3;2;2;full;2;
6;3;2;2;full;4;
6;3;2;2;full;6;
6;3;2;2;full;8;
6;3;2;2;full;10;
6;3;2;2;full;12;
6;3;2;2;full;14;
6;3;2;2;full;16;
6;3;2;2;full;18;
6;3;2;2;full;20;
6;3;2;2;diag;2;
6;3;2;2;diag;4;
6;3;2;2;diag;6;
6;3;2;2;diag;8;
6;3;2;2;diag;10;
6;3;2;2;diag;12;
6;3;2;2;diag;14;
6;3;2;2;diag;16;
6;3;2;2;diag;18;
6;3;2;2;diag;20;
6;3;2;4;full;2;
6;3;2;4;full;4;
6;3;2;4;full;6;
6;3;2;4;full;8;
6;3;2;4;full;10;
6;3;2;4;full;12;
6;3;2;4;full;14;
6;3;2;4;full;16;
6;3;2;4;full;18;
6;3;2;4;full;20;
6;3;2;4;diag;2;
6;3;2;4;diag;4;
6;3;2;4;diag;6;
6;3;2;4;diag;8;
6;3;2;4;diag;10;
6;3;2;4;diag;12;
6;3;2;4;diag;14;
6;3;2;4;diag;16;
6;3;2;4;diag;18;
6;3;2;4;diag;20;
6;3;2;8;full;2;
6;3;2;8;full;4;
6;3;2;8;full;6;
6;3;2;8;full;8;
6;3;2;8;full;10;
6;3;2;8;full;12;
6;3;2;8;full;14;
6;3;2;8;full;16;
6;3;2;8;full;18;
6;3;2;8;full;20;
6;3;2;8;diag;2;
6;3;2;8;diag;4;
6;3;2;8;diag;6;
6;3;2;8;diag;8;
6;3;2;8;diag;10;
6;3;2;8;diag;12;
6;3;2;8;diag;14;
6;3;2;8;diag;16;
6;3;2;8;diag;18;
6;3;2;8;diag;20;
6;3;2;10;full;2;
6;3;2;10;full;4;
6;3;2;10;full;6;
6;3;2;10;full;8;
6;3;2;10;full;10;
6;3;2;10;full;12;
6;3;2;10;full;14;
6;3;2;10;full;16;
6;3;2;10;full;18;
6;3;2;10;full;20;
6;3;2;10;diag;2;
6;3;2;10;diag;4;
6;3;2;10;diag;6;
6;3;2;10;diag;8;
6;3;2;10;diag;10;
6;3;2;10;diag;12;
6;3;2;10;diag;14;
6;3;2;10;diag;16;
6;3;2;10;diag;18;
6;3;2;10;diag;20;
6;3;2;12;full;2;
6;3;2;12;full;4;
6;3;2;12;full;6;
6;3;2;12;full;8;
6;3;2;12;full;10;
6;3;2;12;full;12;
6;3;2;12;full;14;
6;3;2;12;full;16;
6;3;2;12;full;18;
6;3;2;12;full;20;
6;3;2;12;diag;2;
6;3;2;12;diag;4;
6;3;2;12;diag;6;
6;3;2;12;diag;8;
6;3;2;12;diag;10;
6;3;2;12;diag;12;
6;3;2;12;diag;14;
6;3;2;12;diag;16;
6;3;2;12;diag;18;
6;3;2;12;diag;20;
6;3;2;14;full;2;
6;3;2;14;full;4;
6;3;2;14;full;6;
6;3;2;14;full;8;
6;3;2;14;full;10;
6;3;2;14;full;12;
6;3;2;14;full;14;
6;3;2;14;full;16;
6;3;2;14;full;18;
6;3;2;14;full;20;
6;3;2;14;diag;2;
6;3;2;14;diag;4;
6;3;2;14;diag;6;
6;3;2;14;diag;8;
6;3;2;14;diag;10;
6;3;2;14;diag;12;
6;3;2;14;diag;14;
6;3;2;14;diag;16;
6;3;2;14;diag;18;
6;3;2;14;diag;20;
6;3;2;16;full;2;
6;3;2;16;full;4;
6;3;2;16;full;6;
6;3;2;16;full;8;
6;3;2;16;full;10;
6;3;2;16;full;12;
6;3;2;16;full;14;
6;3;2;16;full;16;
6;3;2;16;full;18;
6;3;2;16;full;20;
6;3;2;16;diag;2;
6;3;2;16;diag;4;
6;3;2;16;diag;6;
6;3;2;16;diag;8;
6;3;2;16;diag;10;
6;3;2;16;diag;12;
6;3;2;16;diag;14;
6;3;2;16;diag;16;
6;3;2;16;diag;18;
6;3;2;16;diag;20;
6;3;2;18;full;2;
6;3;2;18;full;4;
6;3;2;18;full;6;
6;3;2;18;full;8;
6;3;2;18;full;10;
6;3;2;18;full;12;
6;3;2;18;full;14;
6;3;2;18;full;16;
6;3;2;18;full;18;
6;3;2;18;full;20;
6;3;2;18;diag;2;
6;3;2;18;diag;4;
6;3;2;18;diag;6;
6;3;2;18;diag;8;
6;3;2;18;diag;10;
6;3;2;18;diag;12;
6;3;2;18;diag;14;
6;3;2;18;diag;16;
6;3;2;18;diag;18;
6;3;2;18;diag;20;
6;3;2;20;full;2;
6;3;2;20;full;4;
6;3;2;20;full;6;
6;3;2;20;full;8;
6;3;2;20;full;10;
6;3;2;20;full;12;
6;3;2;20;full;14;
6;3;2;20;full;16;
6;3;2;20;full;18;
6;3;2;20;full;20;
6;3;2;20;diag;2;
6;3;2;20;diag;4;
6;3;2;20;diag;6;
6;3;2;20;diag;8;
6;3;2;20;diag;10;
6;3;2;20;diag;12;
6;3;2;20;diag;14;
6;3;2;20;diag;16;
6;3;2;20;diag;18;
6;3;2;20;diag;20;
6;3;3;2;full;2;
6;3;3;2;full;4;
6;3;3;2;full;6;
6;3;3;2;full;8;
6;3;3;2;full;10;
6;3;3;2;full;12;
6;3;3;2;full;14;
6;3;3;2;full;16;
6;3;3;2;full;18;
6;3;3;2;full;20;
6;3;3;2;diag;2;
6;3;3;2;diag;4;
6;3;3;2;diag;6;
6;3;3;2;diag;8;
6;3;3;2;diag;10;
6;3;3;2;diag;12;
6;3;3;2;diag;14;
6;3;3;2;diag;16;
6;3;3;2;diag;18;
6;3;3;2;diag;20;
6;3;3;4;full;2;
6;3;3;4;full;4;
6;3;3;4;full;6;
6;3;3;4;full;8;
6;3;3;4;full;10;
6;3;3;4;full;12;
6;3;3;4;full;14;
6;3;3;4;full;16;
6;3;3;4;full;18;
6;3;3;4;full;20;
6;3;3;4;diag;2;
6;3;3;4;diag;4;
6;3;3;4;diag;6;
6;3;3;4;diag;8;
6;3;3;4;diag;10;
6;3;3;4;diag;12;
6;3;3;4;diag;14;
6;3;3;4;diag;16;
6;3;3;4;diag;18;
6;3;3;4;diag;20;
6;3;3;8;full;2;
6;3;3;8;full;4;
6;3;3;8;full;6;
6;3;3;8;full;8;
6;3;3;8;full;10;
6;3;3;8;full;12;
6;3;3;8;full;14;
6;3;3;8;full;16;
6;3;3;8;full;18;
6;3;3;8;full;20;
6;3;3;8;diag;2;
